"fuente","divipola","Municipio","Departamento","valor","nombre_del_proyecto","categoria","subcategoria","fecha_corte"
"Impuesto Nacional al Consumo","17,653","Salamina","Caldas","12,000,000","ADQUISICIÓN DE MATERIALES PARA PRÁCTICA ACADÉMICA EN LA ESCUELA TALLER  DE CALDAS","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,877","Viterbo","Caldas","6,000,000","LA RUTA JOVEN HACIA EL CENTENARIO","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","66,001","Pereira","Risaralda","30,000,000","VIGESIMO CONCURSO NACIONAL DEL BAMBUCO “LUIS CARLOS GONZALEZ”, VIGESIMO ENCUENTRO DE GANADORES Y MEMORIAS DEL CENTENARIO DEL MAESTRO LUIS CARLOS GONZALEZ.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,044","Anzá","Antioquia","45,360,000","RECUPERACIÓN DE LA MEMORIA Y PATRIMONIO CULTURAL DE ANZÁ","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","66,682","Santa Rosa de Cabal","Risaralda","40,000,000","DIVULGACION, PROMOCION Y SENSIBILIZACION SOBRE LA CONMEMORACION DEL BICENTENARIO  DE INDEPENDENCIA DE COLOMBIA EN DOCE MUNICIPIOS DEL DEPARTAMENTO DEL RISARALDA.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,777","Supía","Caldas","12,000,000","FORTALECIMIENTO Y DIFUSION  DEL PATRIMONIO  MATERIAL E INMATERIAL  DEL MUNICIPIO DE SUPIA","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,357","Íquira","Huila","11,484,330","Desarrollo y consolidación del programas  vigias del patrimonio  en el municipio d Iquira mediante acciones de promoción, capacitación y divulgación de procesos de investigación para la apropiación social del patrimonio y fortalecimiento de la Huilensidad","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,807","Timaná","Huila","5,484,330","Desarrollo y consolidación del programas  vigias del patrimonio  en el centro poblado naranjal del  municipio de Timana, mediante acciones de promoción, capacitación y divulgación de procesos de investigación para la apropiación social del patrimonio y fortalecimiento de la Huilensidad","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,396","La Plata","Huila","8,484,330","Desarrollo y consolidación del programas  vigias del patrimonio  en el centro poblado Belen del  municipio de la Plata, mediante acciones de promoción, capacitación y divulgación de procesos de investigación para la apropiación social del patrimonio y fortalecimiento de la Huilensidad","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,483","Nátaga","Huila","9,484,330","DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DE NÁTAGA  MEDIANTE PROCESOS DE PROMOCIÓN, CAPACITACIÓN, DIVULGACIÓN E INVESTIGACIÓN PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,770","Suaza","Huila","5,484,330","DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL CENTRO POBLADO GUAYABAL DEL MUNICIPIO DE SUAZA  MEDIANTE ACCIONES DE PROMOCIÓN, CAPACITACIÓN Y DIVULGACION DE PROCESOS DE INVESTIGACION PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,797","Tesalia","Huila","9,984,330","“DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL CENTRO POBLADO PACARNÍ EN EL MUNICIPIO DE TESALIA  MEDIANTE PROCESOS DE PROMOCIÓN, CAPACITACIÓN Y DIVULGACION DE PROCESOS DE INVESTIGACION PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,440","Marinilla","Antioquia","20,000,000","Campaña educativa “conozcamos nuestro Patrimonio Cultural y su Historia”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,668","San Agustín","Huila","8,484,330","DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DE PALERMO  MEDIANTE ACCIONES DE PROMOCIÓN, CAPACITACIÓN Y DIVULGACIÓN DE PROCESOS DE INVESTIGACIÓN PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD” “INVESTIGACIÓN, DISEÑO, DIAGRAMACIÓN E IMPRESIÓN DE UNA GUIA TURISTICA SOBRE SAN AGUSTIN – PATRIMONIO HISTORICO DE LA HUMANIDAD”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,013","Agrado","Huila","8,484,330","DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DEL AGRADO  MEDIANTE PROCESOS DE PROMOCIÓN, CAPACITACIÓN Y DIVULGACION DE PROCESOS DE INVESTIGACION PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,244","Elías","Huila","6,654,330","“DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DE ELIAS  MEDIANTE PROCESOS DE PROMOCIÓN, CAPACITACIÓN Y DIVULGACION DE PROCESOS DE INVESTIGACION PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,524","Palermo","Huila","22,000,000","“DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DE PALESTINA  Y REALIZACIÓN DEL QUINTO ENCUENTRO DEPARTAMENTAL DE EXPERIENCIAS SIGNIFICATIVAS PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,530","Palestina","Huila","8,654,330","“DESARROLLO Y CONSOLIDACIÓN DEL PROGRAMA VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DE PALERMO  MEDIANTE ACCIONES DE PROMOCIÓN, CAPACITACIÓN Y DIVULGACION DE PROCESOS DE INVESTIGACION PARA LA APROPIACIÓN SOCIAL DEL PATRIMONIO Y FORTALECIMIENTO DE LA HUILENSIDAD”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,615","Rionegro","Antioquia","20,000,000","PROGRAMA DE APROPIACION SOCIAL DEL PUENTE MEJIA CON ESTUDIANTES Y DEPORTISTAS EN EL MUNICIPIO DE RIONEGRO","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,541","Peñol","Antioquia","20,000,000","Valoración y difusión del patrimonio cultural y natural de El Peñol, mediante el coleccionismo popular","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,031","Amalfi","Antioquia","20,000,000","AMALFI, HISTORIA Y TRADICIÓN VIVA","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,756","Sonsón","Antioquia","20,000,000","Creación y publicación de un libro que difunda los Bienes de Interés Cultural Nivel I del Centro Histórico del Municipio de Sonsón, y el patrimonio de la Subregión Páramo.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,440","Marinilla","Antioquia","20,000,000","Mi Familia, ""Mi Patrimonio, un referente de convivencia y paz""","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,148","El Carmen de Viboral","Antioquia","20,000,000","“Apropiación Social del Patrimonio Cultural Carmelitano”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,513","Pácora","Caldas","20,000,000","REACTIVACIÓN GRUPO DE VIGIAS DE PATRIMONIO – Vigilantes del Patrimonio Cultural del Municipio de Pácora","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,050","Aranzazu","Caldas","20,000,000","PARTICIPACIÓN COMUNITARIA EN LA RECUPERACIÓN DEL SABER TRADICIONAL DE LA ARQUITECTURA VERNÁCULA EN LA VEREDA CAMPOALEGRE (Aranzazu).","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","25,214","Cota","Cundinamarca","20,000,000","MUVISA, Museo Virtual de la Sabana, como estrategia para la promoción y conservación del patrimonio cultural, municipio de Cota - Cundinamarca.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","63,272","Filandia","Quindío","20,000,000","IMPLEMENTACION TERCERA FASE CENTRO DE INTERPRETACION DE LA CESTERIA DE BEJUCOS","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","63,130","Calarcá","Quindío","20,000,000","APROPIACION DEL PATRIMONIO SONORO Y FILMICO DEL QUINDIO -DECADA DE LOS SESENTA- EN LA CELEBRACION DEL CINCUENTENARIO DE CREACION DEL DEPARTAMENTO","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,607","Retiro","Antioquia","20,000,000","COMUNICANDO EL PATRIMONIO","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,000,000","EL LIBRO DE LAS CIRCOMARAVILLAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Impuesto Nacional al Consumo","5,756","Sonsón","Antioquia","20,000,000","Difusión de la Fiesta del Maíz, como manifestación del patrimonio cultural e inmaterial del municipio de Sonsón","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,890","Yolombó","Antioquia","20,000,000","IMPLEMENTACIÓN Y DIFUSIÓN DE LA CÁTEDRA MUNICIPAL COMO HERRAMIENTA DE APROPIACIÓN DEL PATRIMONIO CULTURAL - Modalidad Procesos de formación y difusión del patrimonio cultural.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,614","Riosucio","Caldas","20,000,000","FORTALECIMIENTO DE LA IDENTIDAD CULTURAL EN LAS COMUNIDADES INDIGENAS DEL DEPARTAMENTO DE CALDAS.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","52,565","Providencia","Nariño","20,000,000","APOYO Y FORTALECIMIENTO DEL ARTE, LA MÚSICA Y SABERES TRADICIONALES PARA LA PROMOCIÓN Y PROTECCIÓN  DEL PATRIMONIO CULTURAL","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","73,030","Ambalema","Tolima","20,000,000","CONSOLIDACIÓN DE GRUPO DE VIGIAS DE PATRIMONIO DEL MUNICIPIO DE AMBALEMA.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","73,319","Guamo","Tolima","20,000,000","CREACIÓN, CONSOLIDACIÓN Y FORMACIÓN DEL GRUPO DE VIGIAS  DE PATRIMONIO DEL MUNICIPIO DEL GUAMO.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","18,410","La Montañita","Caquetá","20,000,000","CAPACITACION DEL GRUPO DE VIGIAS DEL PATRIMONIO DEL MUNICIPIO DE LA MONTAÑITA CAQUETA","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","66,456","Mistrató","Risaralda","20,000,000","Festival regional de teatro en la conmemoracion del Bicebtenario","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","8,573","Puerto Colombia","Atlántico","20,000,000","“MOKANÁ HOY, TESOROS HUMANOS VIVOS” Recuperación de la tradición cerámica Mokaná","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,446","Marulanda","Caldas","20,000,000","CATEDRA MARULANDENSE","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,756","Sonsón","Antioquia","20,000,000","Fortalecimiento del proceso Red Vi-Guías del Patrimonio, como agentes propositivo para la apropiación, conservación, recuperación, promoción y disfrute del Patrimonio Museal y del centro histórico del municipio de Sonsón.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,756","Sonsón","Antioquia","20,000,000","Difusión del Centro Histórico de Sonsón, como escenario del patrimonio de la arquitectura de la Colonización Antioqueña y espacio sociocultural de integración local.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,031","Amalfi","Antioquia","20,000,000","Publicación de la Monografía de Amalfi, Antioquia, componente histórico cultural","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,264","Entrerríos","Antioquia","20,000,000","VIGÍAS DE LA SUIZA COLOMBIANA APROPIADOS DE SU PATRIMONIO CULTURAL","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,308","Girardota","Antioquia","20,000,000","SAINETE DE GALÁN: Montaje escénico del semillero de investigación de sainete como estrategia para la salvaguarda del patrimonio inmaterial de Girardota.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,690","Santo Domingo","Antioquia","20,000,000","De trenes y locomotoras: una historia de ida y vuelta por la línea Férrea.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","5,360","Itagüí","Antioquia","20,000,000","Cátedra de Patrimonio Cultural, Municipio de Itagüí. Guía para docentes.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","86,001","Mocoa","Putumayo","20,000,000","V (QUINTO) FESTIVAL DE LA CREATIVIDAD  CULTURAL DEL PATRIMONIO PUTUMAYENSE.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,000,000","CORAZON DE CIRCO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,000,000","CIRCO Y ALEGRÍA EN FAMILIA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,000,000","CIRCO FANTASÍA CREADORES DE SONRISAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","600,000","ESTÍMULOS A LA CIRCULACIÓN LOCAL PARA CIRCOS - RECURSOS LEP (PARTE I)","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,250,000","CLÁSICOS DE ORO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,200,000","MEDELLÍN PRESENTE EN LA FIESTA PATRONAL VÍGEN DE LAS MERCEDES","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","3,200,000","LA HABITACIÓN: INTIMIDAD PÚBLICA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","6,820,000","SUENA LA FRESCA, MEDELLÍN EXPONENTE DEL FOLCLORE EN EL CARIBE","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","14,225,000","TEATRO: ENCUENTRO CREATIVO Y TRANSFORMADOR","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","8,750,000","CUERPOS DESFRAGMENTADOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","5,000,000","LA RUTA DE LOS BÚHOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","52,312,300","BOTERO - PARTICIPACIÓN EN FINBA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","8,000,000","Y NUNCA LLEGAMOS EN LA CASA TERCER ACTO, BOGOTÁ","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","8,060,000","¡MIRÁ VÉ! UN SAPO ENAMORADO SE NOS MONTÓ PARA CALI","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,050,000","EL LEGADO DEL ÁNGEL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,420,000","ZANQUEANDO NUESTRAS TIERRAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,000,000","ORÍGENES: DE LA COSMOGONÍA EMBERA PARA MESITAS DEL COLEGIO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,100,000","DIVERTIMENTOS DE GIRA NACIONAL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","11,676,000","LA ESENCIA DE LA VIDA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","9,100,000","A PIE PELAO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,950,000","REGALOS DE NAVIDAD – CONCIERTO ARTE","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","4,300,000","SCHOOL MC - REMEMBRANZAS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,045,000","LA MALETA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","720,000","ZANNI EN APUROS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","163,967,174","ESTÍMULOS A LA CIRCULACIÓN LOCAL PARA CIRCOS - RECURSOS LEP (PARTE I)","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","42,293,335","ESTÍMULOS A LA CIRCULACIÓN LOCAL PARA CIRCOS - RECURSOS LEP (PARTE II)","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","12,000,000","PA LA RUEDA TEMPRANO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","11,000,000","PERCUTIENDO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,000,000","LOS COLORES DE LA TRADICIÓN","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","14,000,000","AL SON DEL BOLERO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","11,000,000","CLÁSICOS DE ORO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","7,000,000","HISTORIAS ENTRE TANGOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","10,000,000","LA HABITACIÓN: INTIMIDAD PÚBLICA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,000,000","TEATRO: ENCUENTRO CREATIVO Y TRANSFORMADOR","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","10,000,000","LA RUTA DE LOS BÚHOS","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","TEATRO LA HORA 25 CIRCULA EN LA UNIVERSIDAD DEL ATLÁNTICO","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","17,940,000","BOTERO - PARTICIPACIÓN EN FINBA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","18,000,000","LA TIFA Y SU BANDA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","Y NUNCA LLEGAMOS EN LA CASA TERCER ACTO, BOGOTÁ","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","¡MIRÁ VÉ! UN SAPO ENAMORADO SE NOS MONTÓ PARA CALI","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","13,000,000","EL LEGADO DEL ÁNGEL","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","1,537,307","LA ESENCIA DE LA VIDA","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","276,500,000","ESTÍMULOS A LA CIRCULACIÓN NACIONAL E INTERNACIONAL DE ARTES ESCÉNICAS - RECURSOS LEP 2023","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","5,001","Medellín","Antioquia","49,600,000","ESTÍMULO PARA LA CIRCULACIÓN LOCAL DE ARTES ESCÉNICAS - GRUPOS DE BASE COMUNITARIA – LEP 2023","Línea de circulación","Sin información","2025 Aug 28 12:00:00 AM"
